,Path,ImageId,Image Size,Voxel Size in mm,Dimension
399,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/601.img.nii.gz,Imagecas_601.img.nii.gz,"(512, 512, 243)","(0.318359375, 0.318359375, 0.5)",3
400,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/658.img.nii.gz,Imagecas_658.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
401,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/755.img.nii.gz,Imagecas_755.img.nii.gz,"(512, 512, 275)","(0.3359375, 0.3359375, 0.5)",3
402,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/629.img.nii.gz,Imagecas_629.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
403,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/723.img.nii.gz,Imagecas_723.img.nii.gz,"(512, 512, 275)","(0.341796875, 0.341796875, 0.5)",3
404,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/654.img.nii.gz,Imagecas_654.img.nii.gz,"(512, 512, 275)","(0.35546875, 0.35546875, 0.5)",3
405,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/713.img.nii.gz,Imagecas_713.img.nii.gz,"(512, 512, 275)","(0.349609375, 0.349609375, 0.5)",3
406,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/718.img.nii.gz,Imagecas_718.img.nii.gz,"(512, 512, 245)","(0.349609375, 0.349609375, 0.5)",3
407,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/769.img.nii.gz,Imagecas_769.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
408,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/703.img.nii.gz,Imagecas_703.img.nii.gz,"(512, 512, 275)","(0.380859375, 0.380859375, 0.5)",3
409,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/737.img.nii.gz,Imagecas_737.img.nii.gz,"(512, 512, 275)","(0.35546875, 0.35546875, 0.5)",3
410,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/611.img.nii.gz,Imagecas_611.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
411,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/763.img.nii.gz,Imagecas_763.img.nii.gz,"(512, 512, 275)","(0.34765625, 0.34765625, 0.5)",3
412,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/800.img.nii.gz,Imagecas_800.img.nii.gz,"(512, 512, 239)","(0.365234375, 0.365234375, 0.5)",3
413,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/692.img.nii.gz,Imagecas_692.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
414,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/647.img.nii.gz,Imagecas_647.img.nii.gz,"(512, 512, 275)","(0.361328125, 0.361328125, 0.5)",3
415,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/675.img.nii.gz,Imagecas_675.img.nii.gz,"(512, 512, 275)","(0.357421875, 0.357421875, 0.5)",3
416,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/644.img.nii.gz,Imagecas_644.img.nii.gz,"(512, 512, 275)","(0.373046875, 0.373046875, 0.5)",3
417,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/770.img.nii.gz,Imagecas_770.img.nii.gz,"(512, 512, 259)","(0.3671875, 0.3671875, 0.5)",3
418,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/775.img.nii.gz,Imagecas_775.img.nii.gz,"(512, 512, 227)","(0.353515625, 0.353515625, 0.5)",3
419,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/643.img.nii.gz,Imagecas_643.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
420,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/711.img.nii.gz,Imagecas_711.img.nii.gz,"(512, 512, 275)","(0.36328125, 0.36328125, 0.5)",3
421,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/636.img.nii.gz,Imagecas_636.img.nii.gz,"(512, 512, 275)","(0.392578125, 0.392578125, 0.5)",3
422,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/696.img.nii.gz,Imagecas_696.img.nii.gz,"(512, 512, 223)","(0.318359375, 0.318359375, 0.5)",3
423,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/784.img.nii.gz,Imagecas_784.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
424,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/608.img.nii.gz,Imagecas_608.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
425,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/756.img.nii.gz,Imagecas_756.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
426,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/650.img.nii.gz,Imagecas_650.img.nii.gz,"(512, 512, 229)","(0.341796875, 0.341796875, 0.5)",3
427,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/757.img.nii.gz,Imagecas_757.img.nii.gz,"(512, 512, 275)","(0.359375, 0.359375, 0.5)",3
428,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/637.img.nii.gz,Imagecas_637.img.nii.gz,"(512, 512, 206)","(0.357421875, 0.357421875, 0.5)",3
429,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/785.img.nii.gz,Imagecas_785.img.nii.gz,"(512, 512, 225)","(0.318359375, 0.318359375, 0.5)",3
430,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/684.img.nii.gz,Imagecas_684.img.nii.gz,"(512, 512, 243)","(0.36328125, 0.36328125, 0.5)",3
431,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/687.img.nii.gz,Imagecas_687.img.nii.gz,"(512, 512, 261)","(0.349609375, 0.349609375, 0.5)",3
432,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/701.img.nii.gz,Imagecas_701.img.nii.gz,"(512, 512, 219)","(0.318359375, 0.318359375, 0.5)",3
433,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/764.img.nii.gz,Imagecas_764.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
434,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/745.img.nii.gz,Imagecas_745.img.nii.gz,"(512, 512, 275)","(0.400390625, 0.400390625, 0.5)",3
435,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/787.img.nii.gz,Imagecas_787.img.nii.gz,"(512, 512, 241)","(0.318359375, 0.318359375, 0.5)",3
436,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/776.img.nii.gz,Imagecas_776.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
437,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/791.img.nii.gz,Imagecas_791.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
438,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/730.img.nii.gz,Imagecas_730.img.nii.gz,"(512, 512, 245)","(0.333984375, 0.333984375, 0.5)",3
439,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_601-800/601-800/738.img.nii.gz,Imagecas_738.img.nii.gz,"(512, 512, 275)","(0.361328125, 0.361328125, 0.5)",3
440,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/62.img.nii.gz,Imagecas_62.img.nii.gz,"(512, 512, 225)","(0.318359375, 0.318359375, 0.5)",3
441,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/109.img.nii.gz,Imagecas_109.img.nii.gz,"(512, 512, 275)","(0.359375, 0.359375, 0.5)",3
442,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/151.img.nii.gz,Imagecas_151.img.nii.gz,"(512, 512, 227)","(0.412109375, 0.412109375, 0.5)",3
443,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/45.img.nii.gz,Imagecas_45.img.nii.gz,"(512, 512, 275)","(0.400390625, 0.400390625, 0.5)",3
444,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/153.img.nii.gz,Imagecas_153.img.nii.gz,"(512, 512, 275)","(0.376953125, 0.376953125, 0.5)",3
445,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/30.img.nii.gz,Imagecas_30.img.nii.gz,"(512, 512, 275)","(0.3515625, 0.3515625, 0.5)",3
446,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/50.img.nii.gz,Imagecas_50.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
447,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/189.img.nii.gz,Imagecas_189.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
448,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/133.img.nii.gz,Imagecas_133.img.nii.gz,"(512, 512, 275)","(0.390625, 0.390625, 0.5)",3
449,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/80.img.nii.gz,Imagecas_80.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
450,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/24.img.nii.gz,Imagecas_24.img.nii.gz,"(512, 512, 275)","(0.349609375, 0.349609375, 0.5)",3
451,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/157.img.nii.gz,Imagecas_157.img.nii.gz,"(512, 512, 275)","(0.328125, 0.328125, 0.5)",3
452,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/34.img.nii.gz,Imagecas_34.img.nii.gz,"(512, 512, 275)","(0.423828125, 0.423828125, 0.5)",3
453,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/127.img.nii.gz,Imagecas_127.img.nii.gz,"(512, 512, 261)","(0.423828125, 0.423828125, 0.5)",3
454,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/21.img.nii.gz,Imagecas_21.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
455,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/166.img.nii.gz,Imagecas_166.img.nii.gz,"(512, 512, 259)","(0.396484375, 0.396484375, 0.5)",3
456,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/177.img.nii.gz,Imagecas_177.img.nii.gz,"(512, 512, 275)","(0.447265625, 0.447265625, 0.5)",3
457,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/126.img.nii.gz,Imagecas_126.img.nii.gz,"(512, 512, 259)","(0.396484375, 0.396484375, 0.5)",3
458,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/57.img.nii.gz,Imagecas_57.img.nii.gz,"(512, 512, 275)","(0.349609375, 0.349609375, 0.5)",3
459,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/81.img.nii.gz,Imagecas_81.img.nii.gz,"(512, 512, 261)","(0.345703125, 0.345703125, 0.5)",3
460,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/188.img.nii.gz,Imagecas_188.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
461,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/88.img.nii.gz,Imagecas_88.img.nii.gz,"(512, 512, 243)","(0.318359375, 0.318359375, 0.5)",3
462,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/6.img.nii.gz,Imagecas_6.img.nii.gz,"(512, 512, 275)","(0.353515625, 0.353515625, 0.5)",3
463,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/130.img.nii.gz,Imagecas_130.img.nii.gz,"(512, 512, 275)","(0.396484375, 0.396484375, 0.5)",3
464,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/12.img.nii.gz,Imagecas_12.img.nii.gz,"(512, 512, 275)","(0.365234375, 0.365234375, 0.5)",3
465,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/84.img.nii.gz,Imagecas_84.img.nii.gz,"(512, 512, 206)","(0.345703125, 0.345703125, 0.5)",3
466,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/22.img.nii.gz,Imagecas_22.img.nii.gz,"(512, 512, 275)","(0.341796875, 0.341796875, 0.5)",3
467,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/148.img.nii.gz,Imagecas_148.img.nii.gz,"(512, 512, 206)","(0.376953125, 0.376953125, 0.5)",3
468,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/145.img.nii.gz,Imagecas_145.img.nii.gz,"(512, 512, 223)","(0.373046875, 0.373046875, 0.5)",3
469,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/26.img.nii.gz,Imagecas_26.img.nii.gz,"(512, 512, 275)","(0.349609375, 0.349609375, 0.5)",3
470,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/111.img.nii.gz,Imagecas_111.img.nii.gz,"(512, 512, 275)","(0.33203125, 0.33203125, 0.5)",3
471,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/51.img.nii.gz,Imagecas_51.img.nii.gz,"(512, 512, 275)","(0.33984375, 0.33984375, 0.5)",3
472,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/110.img.nii.gz,Imagecas_110.img.nii.gz,"(512, 512, 275)","(0.353515625, 0.353515625, 0.5)",3
473,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/192.img.nii.gz,Imagecas_192.img.nii.gz,"(512, 512, 215)","(0.341796875, 0.341796875, 0.5)",3
474,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/79.img.nii.gz,Imagecas_79.img.nii.gz,"(512, 512, 275)","(0.365234375, 0.365234375, 0.5)",3
475,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/74.img.nii.gz,Imagecas_74.img.nii.gz,"(512, 512, 229)","(0.35546875, 0.35546875, 0.5)",3
476,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/185.img.nii.gz,Imagecas_185.img.nii.gz,"(512, 512, 275)","(0.34375, 0.34375, 0.5)",3
477,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/144.img.nii.gz,Imagecas_144.img.nii.gz,"(512, 512, 275)","(0.3515625, 0.3515625, 0.5)",3
478,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/180.img.nii.gz,Imagecas_180.img.nii.gz,"(512, 512, 275)","(0.396484375, 0.396484375, 0.5)",3
479,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/41.img.nii.gz,Imagecas_41.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
480,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/40.img.nii.gz,Imagecas_40.img.nii.gz,"(512, 512, 245)","(0.376953125, 0.376953125, 0.5)",3
481,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/102.img.nii.gz,Imagecas_102.img.nii.gz,"(512, 512, 257)","(0.4296875, 0.4296875, 0.5)",3
482,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/44.img.nii.gz,Imagecas_44.img.nii.gz,"(512, 512, 206)","(0.294921875, 0.294921875, 0.5)",3
483,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/70.img.nii.gz,Imagecas_70.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
484,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/7.img.nii.gz,Imagecas_7.img.nii.gz,"(512, 512, 206)","(0.34375, 0.34375, 0.5)",3
485,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/139.img.nii.gz,Imagecas_139.img.nii.gz,"(512, 512, 275)","(0.3828125, 0.3828125, 0.5)",3
486,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/137.img.nii.gz,Imagecas_137.img.nii.gz,"(512, 512, 275)","(0.38671875, 0.38671875, 0.5)",3
487,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/60.img.nii.gz,Imagecas_60.img.nii.gz,"(512, 512, 275)","(0.365234375, 0.365234375, 0.5)",3
488,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/67.img.nii.gz,Imagecas_67.img.nii.gz,"(512, 512, 275)","(0.369140625, 0.369140625, 0.5)",3
489,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/115.img.nii.gz,Imagecas_115.img.nii.gz,"(512, 512, 245)","(0.318359375, 0.318359375, 0.5)",3
490,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/181.img.nii.gz,Imagecas_181.img.nii.gz,"(512, 512, 275)","(0.3828125, 0.3828125, 0.5)",3
491,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/134.img.nii.gz,Imagecas_134.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
492,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/118.img.nii.gz,Imagecas_118.img.nii.gz,"(512, 512, 275)","(0.3515625, 0.3515625, 0.5)",3
493,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/38.img.nii.gz,Imagecas_38.img.nii.gz,"(512, 512, 275)","(0.376953125, 0.376953125, 0.5)",3
494,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/1.img.nii.gz,Imagecas_1.img.nii.gz,"(512, 512, 275)","(0.376953125, 0.376953125, 0.5)",3
495,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/163.img.nii.gz,Imagecas_163.img.nii.gz,"(512, 512, 275)","(0.392578125, 0.392578125, 0.5)",3
496,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/179.img.nii.gz,Imagecas_179.img.nii.gz,"(512, 512, 275)","(0.373046875, 0.373046875, 0.5)",3
497,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/5.img.nii.gz,Imagecas_5.img.nii.gz,"(512, 512, 206)","(0.34765625, 0.34765625, 0.5)",3
498,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/68.img.nii.gz,Imagecas_68.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
499,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/173.img.nii.gz,Imagecas_173.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
500,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/171.img.nii.gz,Imagecas_171.img.nii.gz,"(512, 512, 261)","(0.38671875, 0.38671875, 0.5)",3
501,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/104.img.nii.gz,Imagecas_104.img.nii.gz,"(512, 512, 275)","(0.359375, 0.359375, 0.5)",3
502,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/92.img.nii.gz,Imagecas_92.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
503,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/106.img.nii.gz,Imagecas_106.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
504,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/63.img.nii.gz,Imagecas_63.img.nii.gz,"(512, 512, 206)","(0.318359375, 0.318359375, 0.5)",3
505,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/97.img.nii.gz,Imagecas_97.img.nii.gz,"(512, 512, 225)","(0.318359375, 0.318359375, 0.5)",3
506,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/76.img.nii.gz,Imagecas_76.img.nii.gz,"(512, 512, 275)","(0.46484375, 0.46484375, 0.5)",3
507,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/162.img.nii.gz,Imagecas_162.img.nii.gz,"(512, 512, 229)","(0.318359375, 0.318359375, 0.5)",3
508,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/174.img.nii.gz,Imagecas_174.img.nii.gz,"(512, 512, 259)","(0.43359375, 0.43359375, 0.5)",3
509,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/65.img.nii.gz,Imagecas_65.img.nii.gz,"(512, 512, 206)","(0.34375, 0.34375, 0.5)",3
510,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/187.img.nii.gz,Imagecas_187.img.nii.gz,"(512, 512, 275)","(0.330078125, 0.330078125, 0.5)",3
511,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/10.img.nii.gz,Imagecas_10.img.nii.gz,"(512, 512, 275)","(0.3515625, 0.3515625, 0.5)",3
512,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/91.img.nii.gz,Imagecas_91.img.nii.gz,"(512, 512, 275)","(0.361328125, 0.361328125, 0.5)",3
513,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/200.img.nii.gz,Imagecas_200.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
514,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/175.img.nii.gz,Imagecas_175.img.nii.gz,"(512, 512, 231)","(0.318359375, 0.318359375, 0.5)",3
515,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/114.img.nii.gz,Imagecas_114.img.nii.gz,"(512, 512, 275)","(0.37890625, 0.37890625, 0.5)",3
516,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/33.img.nii.gz,Imagecas_33.img.nii.gz,"(512, 512, 275)","(0.326171875, 0.326171875, 0.5)",3
517,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/140.img.nii.gz,Imagecas_140.img.nii.gz,"(512, 512, 275)","(0.357421875, 0.357421875, 0.5)",3
518,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/150.img.nii.gz,Imagecas_150.img.nii.gz,"(512, 512, 275)","(0.40234375, 0.40234375, 0.5)",3
519,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/39.img.nii.gz,Imagecas_39.img.nii.gz,"(512, 512, 241)","(0.37890625, 0.37890625, 0.5)",3
520,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/71.img.nii.gz,Imagecas_71.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
521,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/158.img.nii.gz,Imagecas_158.img.nii.gz,"(512, 512, 275)","(0.3828125, 0.3828125, 0.5)",3
522,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/3.img.nii.gz,Imagecas_3.img.nii.gz,"(512, 512, 275)","(0.361328125, 0.361328125, 0.5)",3
523,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/155.img.nii.gz,Imagecas_155.img.nii.gz,"(512, 512, 253)","(0.318359375, 0.318359375, 0.5)",3
524,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/132.img.nii.gz,Imagecas_132.img.nii.gz,"(512, 512, 275)","(0.328125, 0.328125, 0.5)",3
525,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/43.img.nii.gz,Imagecas_43.img.nii.gz,"(512, 512, 255)","(0.34765625, 0.34765625, 0.5)",3
526,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/149.img.nii.gz,Imagecas_149.img.nii.gz,"(512, 512, 275)","(0.361328125, 0.361328125, 0.5)",3
527,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/59.img.nii.gz,Imagecas_59.img.nii.gz,"(512, 512, 275)","(0.3359375, 0.3359375, 0.5)",3
528,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/64.img.nii.gz,Imagecas_64.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
529,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/31.img.nii.gz,Imagecas_31.img.nii.gz,"(512, 512, 275)","(0.345703125, 0.345703125, 0.5)",3
530,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/105.img.nii.gz,Imagecas_105.img.nii.gz,"(512, 512, 275)","(0.318359375, 0.318359375, 0.5)",3
531,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/55.img.nii.gz,Imagecas_55.img.nii.gz,"(512, 512, 275)","(0.3671875, 0.3671875, 0.5)",3
532,/media/mrsmile/IA/tesis/data/dataset/imagecas/archive/Dataset_1-200/1-200/83.img.nii.gz,Imagecas_83.img.nii.gz,"(512, 512, 275)","(0.40625, 0.40625, 0.5)",3
